title,bias_score,reliability_score,article_url,adfontes_url,date,outlet,outlet_story_count
Racial Minorities in US Dying From COVID at Higher Rates Than Whites,0.0,52.0,https://www.voanews.com/covid-19-pandemic/racial-minorities-us-dying-covid-higher-rates-whites,https://adfontesmedia.com/voice-america-bias-and-reliability/,2020-10-20,www.voanews.com,24
US Presidential Debate Set For Thursday With New Rules in Place,-3.33,51.33,https://www.voanews.com/2020-usa-votes/us-presidential-debate-set-thursday-new-rules-place,https://adfontesmedia.com/voice-america-bias-and-reliability/,2020-10-20,www.voanews.com,24
World Leaders Condemn Pro-Trump Riot at US Capitol,0.0,49.0,https://www.voanews.com/usa/us-politics/world-leaders-condemn-pro-trump-riot-us-capitol,https://adfontesmedia.com/voice-america-bias-and-reliability/,2021-01-06,www.voanews.com,24
"US Records Over 90,000 New COVID-19 Cases on Election Day",-1.67,50.0,https://www.voanews.com/covid-19-pandemic/us-records-over-90000-new-covid-19-cases-election-day,https://adfontesmedia.com/voice-america-bias-and-reliability/,2020-11-04,www.voanews.com,24
Trump Makes Appeals to Pennsylvania Voters Two Weeks Before Election Day,-4.67,51.67,https://www.voanews.com/2020-usa-votes/trump-makes-appeals-pennsylvania-voters-two-weeks-election-day,https://adfontesmedia.com/voice-america-bias-and-reliability/,2020-10-20,www.voanews.com,24
"If Democrats Can, Should They Pack US Supreme Court?",-1.0,44.33,https://www.voanews.com/usa/all-about-america/if-democrats-can-should-they-pack-us-supreme-court,https://adfontesmedia.com/voice-america-bias-and-reliability/,2020-10-20,www.voanews.com,24
"US Justice Department, 11 States Sue Google",1.33,49.0,https://www.voanews.com/silicon-valley-technology/us-justice-department-11-states-sue-google,https://adfontesmedia.com/voice-america-bias-and-reliability/,2020-10-20,www.voanews.com,24
"US Congress, White House Negotiations on COVID Aid 'Come a Long Way'",-0.67,48.67,https://www.voanews.com/covid-19-pandemic/us-congress-white-house-negotiations-covid-aid-come-long-way,https://adfontesmedia.com/voice-america-bias-and-reliability/,2020-10-20,www.voanews.com,24
US Backs Release of ‘Low-Level’ Islamic State Prisoners in Syria,-0.67,49.33,https://www.voanews.com/middle-east/us-backs-release-low-level-islamic-state-prisoners-syria,https://adfontesmedia.com/voice-america-bias-and-reliability/,2020-10-20,www.voanews.com,24
"As Ordered by Trump, US Down to 2,500 Troops in Afghanistan",3.67,25.0,https://www.voanews.com/south-central-asia/ordered-trump-us-down-2500-troops-afghanistan,https://adfontesmedia.com/voice-america-bias-and-reliability/,2021-01-15,www.voanews.com,24
Germany's President Urges Employers to Allow Work from Home,0.0,47.67,https://www.voanews.com/covid-19-pandemic/germanys-president-urges-employers-allow-work-home,https://adfontesmedia.com/voice-america-bias-and-reliability/,2021-01-15,www.voanews.com,24
Tilman Fertitta warns of real estate bust on CNBC's 'Power Lunch',0.33,43.33,https://www.chron.com/business/real-estate/article/Tilman-Fertitta-warns-of-real-estate-bust-15295685.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-05-26,www.chron.com,23
A black birdwatcher asked a white woman to leash her dog in Central Park. She called the police instead.,-1.33,49.33,https://www.chron.com/news/article/A-black-birdwatcher-asked-a-white-woman-to-leash-15294695.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-05-26,www.chron.com,23
Rep. Louie Gohmert of Texas responds to COVID-19 diagnosis after refusing to wear mask,-15.5,42.0,https://www.chron.com/news/houston-texas/article/Rep-Louie-Gohmert-of-Texas-tests-positive-for-15443062.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-07-29,www.chron.com,23
Don't throw away that debit card you got in the mail. It may be your stimulus payment,0.33,49.0,https://www.chron.com/coronavirus/article/stimulus-payment-debit-card-visa-what-to-know-15294701.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-05-26,www.chron.com,23
Texas veteran defends right to fly flag from tree after HOA cites him for violation,0.67,36.33,https://www.chron.com/homes/article/Texas-HOA-laws-flag-veteran-violating-state-codes-16171906.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2021-05-12,www.chron.com,23
Highway closures to plague Houston on Mother's Day weekend,0.0,49.33,https://www.chron.com/news/houston-texas/transportation/article/traffic-highway-construction-closure-mothers-day-16159729.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2021-05-07,www.chron.com,23
Texas Rep Chip Roy asks AOC to apologize to Ted Cruz,1.67,42.67,https://www.chron.com/politics/article/ted-cruz-aoc-twitter-apology-chip-roy-15908482.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2021-01-29,www.chron.com,23
Houston coronavirus updates: What you need to know for July 29,1.33,51.0,https://www.chron.com/coronavirus/article/Houston-coronavirus-updates-What-you-need-to-15442372.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-07-29,www.chron.com,23
Quarantine Picnic: How a hip Houston bar reinvents its business,-4.33,47.33,https://www.chron.com/local/article/Quarantine-Picnic-How-a-hip-Houston-bar-15443614.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-07-09,www.chron.com,23
Texas closes state Capitol building after pro-Trump rioters storm U.S. Capitol,0.5,49.83,https://www.chron.com/news/houston-texas/article/Texas-closes-state-Capitol-Building-15851026.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2021-01-06,www.chron.com,23
Texans sending four Houston health care workers to Super Bowl,0.0,45.0,https://www.chron.com/sports/texans/article/Texas-Childrens-Hospital-Super-Bowl-tickets-nurse-15921453.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2021-02-03,www.chron.com,23
H-E-B reduces meat purchasing limits for Houston-area stores,0.33,49.0,https://www.chron.com/business/article/H-E-B-reduces-meat-purchasing-limits-for-15295042.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-05-26,www.chron.com,23
How to keep your glasses from fogging while wearing a face mask,-2.0,49.33,https://www.chron.com/shopping/article/how-to-keep-glasses-from-fogging-face-mask-15262153.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-05-12,www.chron.com,23
H-E-B updates meat purchasing limits for Houston area,-2.0,51.67,https://www.chron.com/business/article/H-E-B-updates-meat-purchasing-limits-for-Houston-15261835.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-05-11,www.chron.com,23
Tubing is officially allowed in Texas. Here's what the first weekend looked like on the Guadalupe.,-1.0,47.67,https://www.chron.com/lifestyle/article/Tubing-is-officially-allowed-in-Texas-here-s-15262092.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-05-11,www.chron.com,23
Driver captured after Houston police officer crashes during pursuit,-1.33,54.33,https://www.chron.com/news/houston-texas/houston/article/Driver-captured-after-Houston-police-officer-15265100.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-05-12,www.chron.com,23
"Grand Texas' Big Rivers Waterpark set to open Memorial Day weekend, offering $20 tickets",1.0,46.33,https://www.chron.com/neighborhood/kingwood/news/article/Grand-Texas-Big-Rivers-Waterpark-opening-2020-15277756.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-05-23,www.chron.com,23
"Abbott: Bars, day cares and sports can return under phase 2 of reopening Texas",-5.67,51.0,https://www.chron.com/coronavirus/article/Abbott-OKs-phase-2-reopening-announces-easing-15278485.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-05-18,www.chron.com,23
"As it prepares to fly humans, Elon Musk's SpaceX faces the biggest challenge in its history",-0.33,47.0,https://www.chron.com/news/article/As-it-prepares-to-fly-humans-Elon-Musk-s-SpaceX-15275155.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-05-16,www.chron.com,23
Southwest Freeway closed after fatal wreck involving big rig,0.0,52.33,https://www.chron.com/news/houston-texas/houston/article/Southwest-Freeway-closed-after-fatal-wreck-15278325.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-05-18,www.chron.com,23
Houston coronavirus updates: What you need to know for May 18,-1.0,51.67,https://www.chron.com/coronavirus/article/Houston-coronavirus-updates-What-you-need-to-15277588.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-05-18,www.chron.com,23
Retiring to a sunny foreign vacation spot was the American dream. Now the coronavirus is forcing some expats to come back.,1.67,45.33,https://www.chron.com/business/article/Retiring-to-a-sunny-foreign-vacation-spot-was-the-15294343.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-05-26,www.chron.com,23
Police locate woman caught on video driving over graves at Houston National Cemetery,-0.33,48.0,https://www.chron.com/news/houston-texas/article/driver-video-Houston-national-cemetery-video-grave-15264067.php,https://adfontesmedia.com/chron-com-bias-and-reliability/,2020-05-12,www.chron.com,23
DOJ sued for details of payments to Christopher Steele,30.5,21.25,https://www.wnd.com/2019/04/doj-sued-for-details-of-payments-to-christopher-steele/,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-04-16,www.wnd.com,23
Fox News stars pull plug on history of church attacks,29.75,12.0,https://www.wnd.com/2019/04/fox-news-stars-pull-plug-on-history-of-church-attacks/,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-04-16,www.wnd.com,23
"Use wrong pronoun, get investigated by police",23.42,20.67,https://www.wnd.com/2019/03/use-wrong-pronoun-get-investigated-by-police/,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-03-19,www.wnd.com,23
Schiff launches next front in war against Trump,26.0,23.25,https://www.wnd.com/2019/04/schiff-launches-next-front-in-war-against-trump/,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-04-16,www.wnd.com,23
Julian Assange ordered to testify in Seth Rich case,14.0,25.17,https://www.wnd.com/2020/08/julian-assange-ordered-testify-seth-rich-case/,https://adfontesmedia.com/wnd-bias-and-reliability/,2020-08-06,www.wnd.com,23
Appeals court condemns Obama DOJ's prosecution of Bundys,19.33,42.67,https://www.wnd.com/2020/08/appeals-court-trashes-obama-administration-prosecution-bundys/,https://adfontesmedia.com/wnd-bias-and-reliability/,2020-08-06,www.wnd.com,23
Surprise! Official who announced Twitter's ban of Trump campaign is a Dem activist,21.67,25.33,https://www.wnd.com/2020/08/surprise-official-announced-twitters-ban-trump-campaign-dem-activist/,https://adfontesmedia.com/wnd-bias-and-reliability/,2020-08-06,www.wnd.com,23
Joy Villa's hot new dress: F*** Planned Parenthood,11.33,40.0,https://www.wnd.com/2019/03/joy-villas-hot-new-dress-f-planned-parenthood/,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-03-19,www.wnd.com,23
'Muslim terrorists' in New Mexico tied to Democrats,33.0,10.0,https://www.wnd.com/2019/03/muslim-terrorists-in-new-mexico-tied-to-democrats/,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-03-19,www.wnd.com,23
Guv moves to give state's presidential-election power to L.A.,12.17,24.67,https://www.wnd.com/2019/02/guv-moves-to-give-states-presidential-election-power-to-l-a/,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-02-26,www.wnd.com,23
Warning issued over radicalized Muslim prison chaplains,22.0,25.25,https://www.wnd.com/2019/02/warning-issued-over-radicalized-muslim-prison-chaplains/,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-02-26,www.wnd.com,23
Dem candidates refuse to halt abortion after birth,25.67,15.67,https://www.wnd.com/2019/02/dem-candidates-refuse-to-halt-abortion-after-birth/,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-02-26,www.wnd.com,23
Eric Holder: Abolish the Electoral College,6.67,28.67,https://www.wnd.com/2019/02/eric-holder-abolish-the-electoral-college/,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-02-26,www.wnd.com,23
Did CNN stack audience against Bernie?,6.0,25.0,https://www.wnd.com/2019/02/did-cnn-stack-audience-against-bernie/?cat_orig=politics,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-02-26,www.wnd.com,23
12 French churches attacked before Notre Dame inferno,19.75,19.75,https://www.wnd.com/2019/04/12-french-churches-attacked-before-notre-dame-inferno/,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-04-16,www.wnd.com,23
Major U.S. bank shuts down 'alt-right' accounts,22.0,25.25,https://www.wnd.com/2019/04/major-u-s-bank-shuts-down-alt-right-accounts/,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-04-16,www.wnd.com,23
Rioters sue over 'cost-prohibitive' gear they need to battle police,13.75,36.0,https://www.wnd.com/2020/08/rioters-sue-cost-prohibitive-gear-need-battle-police/,https://adfontesmedia.com/wnd-bias-and-reliability/,2020-08-06,www.wnd.com,23
Library's drag queen reading to kids is sex offender,19.5,37.0,https://www.wnd.com/2019/03/librarys-drag-queen-reading-to-kids-is-sex-offender/,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-03-19,www.wnd.com,23
"Obama's top economic adviser kills himself, says family",-2.5,46.25,https://www.wnd.com/2019/03/obamas-top-economic-adviser-kills-himself-says-family/,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-03-19,www.wnd.com,23
Must we kill the economy to kill the virus?,19.86,26.71,https://www.wnd.com/2020/03/must-kill-economy-kill-virus/,https://adfontesmedia.com/wnd-bias-and-reliability/,2020-03-23,www.wnd.com,23
When I first met Rush Limbaugh,20.17,25.0,https://www.wnd.com/2020/02/first-met-rush-limbaugh/,https://adfontesmedia.com/wnd-bias-and-reliability/,2020-02-10,www.wnd.com,23
Supremes hear gun-rights fight despite Democrat threats to stack court,23.57,23.14,https://www.wnd.com/2019/12/supremes-hear-gun-rights-case-defying-threats-democrats/,https://adfontesmedia.com/wnd-bias-and-reliability/,2019-12-02,www.wnd.com,23
2 employees fired for refusing to serve off-duty policeman donuts,10.75,46.25,https://www.wnd.com/2020/08/2-employees-fired-refusing-serve-off-duty-policeman-donuts/,https://adfontesmedia.com/wnd-bias-and-reliability/,2020-08-06,www.wnd.com,23
First debate: Biden sows seeds of fear and offers little else,22.33,13.0,https://www.washingtontimes.com/news/2020/sep/30/debate-shows-joe-biden-sows-seeds-fear-and-little-,https://adfontesmedia.com/washington-times-bias-and-reliability/,2020-09-30,www.washingtontimes.com,23
The $15 minimum wage would most hurt the people it's intended to help,7.67,36.33,https://www.washingtontimes.com/news/2021/feb/15/the-15-minimum-wage-would-most-hurt-the-people-its/,https://adfontesmedia.com/washington-times-bias-and-reliability/,2021-02-15,www.washingtontimes.com,23
Parler's freedom from censorship comes at cost of users' privacy,13.0,23.67,https://www.washingtontimes.com/news/2021/jan/24/parler-provided-freedom-censorship-cost-users-data/,https://adfontesmedia.com/washington-times-bias-and-reliability/,2021-01-24,www.washingtontimes.com,23
